aX	aY	aZ	gX	gY	gZ	
-0.7340	0.5079	-0.4097	-86.9141	74.3408	-31.9214
-0.7648	0.4922	-0.4115	-96.9238	81.7261	-36.4990
-0.7773	0.5012	-0.4066	-106.9336	89.5386	-40.1001
-0.8372	0.5458	-0.3732	-113.4644	95.5811	-40.9546
-0.7758	0.6669	-0.3304	-115.8447	101.0742	-39.6118
-0.7544	0.7130	-0.3181	-113.7085	107.1167	-33.9966
-0.7998	0.6935	-0.2759	-110.3516	115.2344	-26.7944
-0.8285	0.6461	-0.2220	-104.4312	121.5820	-18.0664
-0.8585	0.6152	-0.1982	-98.8770	124.2065	-9.0942
-0.8812	0.5859	-0.1974	-95.2759	124.6338	-0.7935
-0.8743	0.5645	-0.2062	-94.5435	125.6714	6.2866
-0.8413	0.5591	-0.2081	-95.7031	127.5024	12.9395
-0.8025	0.5581	-0.2295	-98.1445	128.6621	18.7378
-0.7671	0.5686	-0.2565	-102.1729	129.0283	22.0337
-0.7117	0.5975	-0.2614	-106.2012	126.4648	23.7427
-0.6914	0.6440	-0.2289	-111.0840	119.9951	24.1089
-0.6914	0.6721	-0.1802	-111.5112	114.1357	22.8882
-0.7187	0.6338	-0.1384	-108.2153	105.1025	23.8647
-0.7629	0.5710	-0.1252	-107.4219	98.8770	21.9116
-0.7993	0.5468	-0.1066	-109.1309	98.3276	17.5171
-0.8016	0.5522	-0.0968	-110.5347	104.6143	14.2212
-0.7786	0.5814	-0.0895	-113.1592	102.5391	12.9395
-0.7314	0.6429	-0.0673	-110.2905	97.9004	13.0615
-0.7284	0.6664	-0.0487	-102.8442	92.8345	16.3574
-0.7742	0.6245	-0.0305	-97.1680	86.9751	18.5547
-0.8099	0.5559	-0.0233	-94.1162	83.6182	21.9727
-0.8229	0.5168	-0.0339	-93.8721	82.1533	24.4751
-0.8162	0.5020	-0.0409	-95.4590	82.7026	25.6348
-0.8148	0.4888	-0.0455	-98.3887	85.5713	28.0151
-0.8391	0.4789	-0.0695	-103.6987	89.9048	31.3110
-0.8658	0.4579	-0.0925	-110.6567	95.2759	35.0342
-0.8959	0.4333	-0.0759	-121.0938	103.4546	40.1611
-0.9290	0.4126	-0.0570	-132.6904	114.8071	46.5698
-0.9524	0.3942	-0.0602	-145.9351	128.4790	52.6733
-0.9459	0.3916	-0.0526	-162.1704	143.7988	56.5796
-0.9128	0.4041	-0.0300	-177.1240	159.7900	56.6406
-0.8679	0.4456	-0.0027	-189.2700	176.3916	54.9316
-0.8057	0.4939	0.0278	-198.6694	190.6128	55.7251
-0.7648	0.5063	0.0552	-205.3223	200.0122	56.0303
-0.7404	0.4836	0.0524	-213.9893	204.7729	54.9316
-0.7245	0.4977	0.0682	-224.6704	206.4209	51.3916
-0.7275	0.5508	0.1371	-229.3701	204.4678	46.8750
-0.7643	0.5955	0.2013	-229.2480	203.6133	41.7480
-0.7957	0.5742	0.2251	-227.0508	211.1816	35.4614
-0.7856	0.5333	0.2048	-227.8442	226.0132	27.5879
-0.7234	0.5160	0.2239	-227.9663	244.2017	19.8364
-0.6702	0.5524	0.2635	-227.5391	260.4980	12.8174
-0.6346	0.5844	0.2761	-227.6001	273.4985	6.3477
-0.6040	0.5902	0.2839	-227.1118	284.4849	-0.6714
-0.5873	0.5922	0.2979	-230.4687	292.2974	-5.3101
-0.5681	0.6147	0.2953	-233.5205	297.7295	-7.0190
-0.4980	0.6399	0.2527	-234.7412	302.9175	-7.6904
-0.3883	0.6635	0.2611	-232.4829	307.5562	-10.4980
-0.3092	0.7089	0.3652	-226.8677	307.9224	-15.2588
-0.2343	0.7419	0.4828	-215.8203	301.8188	-19.9585
-0.1617	0.7319	0.5250	-198.6084	288.0249	-25.1465
-0.1411	0.6968	0.5801	-182.2510	263.0615	-33.7524
-0.1417	0.7020	0.6422	-169.9829	223.9990	-43.5791
-0.1562	0.6611	0.6732	-152.8320	189.7583	-40.9546
-0.2037	0.6584	0.6765	-134.2773	156.9214	-63.6597
-0.1976	0.6818	0.6702	-116.0278	128.6621	-78.7354
-0.1873	0.6967	0.6382	-94.3604	119.8120	-85.0830
-0.1918	0.6768	0.5905	-75.1953	114.8682	-89.2334
-0.2050	0.6471	0.5468	-60.9741	107.3608	-94.4214
-0.2123	0.6305	0.5208	-51.7578	98.1445	-100.4028
-0.2067	0.6250	0.5015	-44.3726	89.7217	-104.9805
-0.1914	0.6211	0.4796	-38.4521	81.8481	-108.2764
-0.1835	0.6173	0.4564	-33.5083	74.5850	-110.5957
-0.1724	0.6191	0.4408	-30.0903	67.6880	-112.4878
-0.1492	0.6212	0.4359	-28.4424	61.8896	-116.0278
-0.1245	0.6268	0.4451	-27.5269	56.2744	-120.0562
-0.1251	0.6301	0.4714	-26.5503	50.1709	-122.4976
-0.1375	0.6327	0.4781	-24.1089	44.6167	-122.6196
-0.1335	0.6216	0.4736	-20.9351	38.2690	-120.1172
-0.1201	0.5907	0.4850	-18.1274	30.0903	-116.8213
-0.1011	0.5710	0.4751	-15.3809	22.2778	-111.2061
-0.0737	0.5616	0.4601	-12.3291	15.0146	-104.1870
-0.0645	0.5625	0.4459	-10.4370	5.9814	-98.9380
-0.0719	0.5795	0.4363	-9.3384	-2.5635	-94.4824
-0.0791	0.6161	0.4309	-8.6670	-11.1694	-90.6982
-0.1132	0.6731	0.4446	-8.4229	-20.8740	-88.8672
-0.1604	0.7394	0.4546	-7.2021	-30.5176	-88.3179
-0.1931	0.7719	0.4548	-5.2490	-37.4756	-88.8672
-0.1937	0.7542	0.4520	-3.4790	-41.4429	-88.3789
-0.1552	0.7063	0.4402	-2.1362	-43.7622	-86.1206
-0.1116	0.6460	0.4302	-1.8311	-47.3633	-82.1533
-0.0773	0.6193	0.4183	-2.4414	-52.8564	-77.3926
-0.0364	0.6069	0.4081	-3.9062	-61.0962	-73.7305
0.0000	0.5859	0.3926	-5.0049	-69.7632	-69.8853
0.0244	0.5720	0.3798	-6.8970	-79.0405	-65.9790
0.0031	0.6206	0.3785	-10.8643	-90.2710	-62.6221
-0.0723	0.7354	0.3813	-15.6860	-101.4404	-61.8286
-0.1332	0.8400	0.3893	-18.9209	-111.3281	-65.6128
-0.2012	0.8867	0.4183	-20.1416	-119.6899	-70.6177
-0.2697	0.8910	0.4271	-18.3716	-123.6572	-71.6553
-0.2909	0.8815	0.4207	-14.2212	-122.6807	-68.4204
-0.2837	0.8928	0.4069	-10.1318	-120.1782	-62.8662
-0.2883	0.9447	0.4175	-6.7139	-117.2485	-58.4717
-0.3535	1.0381	0.4403	-2.3804	-113.8916	-55.9692
-0.4404	1.0984	0.4580	4.7607	-108.2764	-52.0020
-0.5266	1.1667	0.4659	14.8926	-97.4731	-50.4761
-0.6006	1.2054	0.5056	24.1699	-86.9141	-50.8423
-0.6180	1.1996	0.5125	34.9731	-72.5708	-44.1895
-0.6416	1.2145	0.5143	43.0298	-60.5469	-32.5317
-0.6444	1.2371	0.5396	43.0908	-53.1006	-20.3247
-0.6099	1.2372	0.5717	38.0249	-45.6543	-10.4370
-0.5862	1.2327	0.6167	30.8838	-36.2549	-5.1880
-0.5792	1.2227	0.6932	23.8037	-25.6958	-3.7842
-0.5668	1.1996	0.7478	18.2495	-14.8926	-5.6763
-0.5736	1.1736	0.8203	13.3667	-7.0190	-8.4229
-0.5951	1.1506	0.8671	11.8408	-3.7842	-9.8877
-0.6177	1.1416	0.8712	13.1836	-2.0752	-8.9722
-0.6622	1.1259	0.8887	16.7236	0.2441	-3.6011
-0.6838	1.0808	0.9125	23.9258	7.5684	4.8828
-0.6218	1.0143	0.9049	35.0952	22.3389	16.1743
-0.5094	0.9417	0.8879	46.6309	41.8701	25.0854
-0.3918	0.8796	0.8717	55.8472	59.6924	30.2124
-0.2987	0.8236	0.8436	61.7065	72.5098	31.7383
-0.2385	0.7733	0.8202	63.2324	78.3081	31.0059
-0.2096	0.7323	0.8175	60.4858	77.3926	29.2358
-0.1888	0.6906	0.8274	56.3354	72.4487	26.1230
-0.1888	0.6752	0.8396	52.1240	64.3921	22.3999
-0.2094	0.6837	0.8508	48.5229	56.0303	17.6392
-0.2329	0.6860	0.8530	46.5698	48.6450	13.0005
-0.2494	0.6759	0.8529	45.1050	43.0908	11.5967
-0.2679	0.6792	0.8596	42.8467	40.0391	12.1460
-0.2688	0.6877	0.8560	39.4287	38.3911	13.5498
-0.2648	0.6927	0.8451	35.2173	36.3159	16.0522
-0.2614	0.6864	0.8259	30.5176	33.8135	19.0430
-0.2539	0.6697	0.8033	26.1230	31.1279	22.5220
-0.2393	0.6562	0.7860	21.8506	28.8086	26.4282
-0.2303	0.6584	0.7822	17.1509	26.4893	29.0527
-0.2310	0.6703	0.7784	13.1226	24.3530	29.2358
-0.2504	0.6801	0.7682	10.3760	22.7661	27.4658
-0.2770	0.6859	0.7578	8.2397	21.7896	25.0244
-0.2888	0.6960	0.7418	5.7983	23.2544	22.6440
-0.2765	0.7087	0.7318	2.9907	26.2451	20.3247
-0.2440	0.7247	0.7268	0.0000	30.6396	17.4561
-0.2068	0.7357	0.7211	-2.5635	34.7900	13.4277
-0.1783	0.7456	0.7114	-5.4321	37.9639	7.8125
-0.1678	0.7535	0.7010	-8.3008	39.4287	1.5259
-0.1635	0.7567	0.6934	-10.9253	38.2690	-5.2490
-0.1589	0.7568	0.6752	-13.1836	35.2173	-12.0850
-0.1588	0.7655	0.6677	-15.0146	31.9824	-18.2495
-0.1813	0.7966	0.6812	-16.1743	27.9541	-22.6440
-0.2198	0.8461	0.7170	-14.3433	24.6582	-23.1934
-0.2520	0.8892	0.7510	-7.5684	23.9868	-19.5313
-0.2769	0.9277	0.7833	5.1270	26.8555	-13.6108
-0.3036	0.9694	0.8074	23.8037	32.5317	-6.2256
-0.3135	1.0004	0.8298	48.2788	38.2690	2.9297
-0.3271	1.0311	0.8253	75.5615	43.3350	14.5264
-0.2748	1.0089	0.8217	106.5063	48.3398	28.9307
-0.1814	0.9825	0.7721	138.7939	50.2930	42.1143
-0.1284	0.9692	0.7445	168.4570	42.5415	50.2319
-0.1426	0.9706	0.7865	201.8433	34.1187	53.3447
-0.2487	1.0470	0.8911	236.6333	21.1182	47.4243
-0.2666	1.0825	0.8920	281.1890	17.1509	61.5845
-0.1692	1.0261	0.7979	330.6885	15.0757	76.3550
-0.0701	0.9310	0.6930	372.4976	7.8125	73.1201
0.0060	0.8234	0.5959	399.6582	-3.7842	63.0493
0.0768	0.7062	0.4928	407.2876	-19.1040	53.8330
0.1237	0.5452	0.4354	396.1792	-38.4521	47.8516
0.0986	0.3761	0.4429	371.0327	-60.5469	47.9126
0.0427	0.2344	0.4630	339.9658	-80.3833	52.1851
0.0178	0.1329	0.4540	304.8096	-96.9238	53.9551
-0.0321	0.0820	0.4464	265.9302	-111.5112	51.7578
-0.1506	0.0444	0.4757	227.0508	-123.1689	47.2412
-0.2783	0.0281	0.4956	191.4673	-126.8921	44.0063
-0.3595	0.0236	0.5074	161.2549	-120.5444	40.4663
-0.4077	0.0319	0.5048	136.4746	-103.5156	35.4614
-0.4211	0.0449	0.5055	116.2720	-78.6133	29.1138
-0.4021	0.0377	0.5066	99.6704	-51.2085	23.8647
-0.3606	0.0186	0.5126	84.8389	-25.1465	19.6533
-0.3196	0.0087	0.5194	71.4111	-2.9297	15.8691
-0.2861	0.0112	0.5337	61.3403	14.7095	11.8408
-0.2549	0.0061	0.5520	52.9785	25.3906	8.1177
-0.2261	-0.0087	0.5638	45.4102	29.4189	5.4932
-0.2104	-0.0151	0.5758	38.0859	29.7241	3.7231
-0.2057	-0.0164	0.6099	31.4941	27.1606	3.2349
-0.2028	-0.0271	0.6307	25.8789	22.7051	4.2114
-0.1947	-0.0602	0.6401	19.5923	17.3950	5.1880
-0.1671	-0.0859	0.6290	11.2915	12.2681	5.8594
-0.1489	-0.0680	0.6132	2.0752	7.7515	4.6387
-0.1698	-0.0072	0.6497	-3.4790	3.6011	0.1221
-0.2118	0.0482	0.6973	-4.8828	0.3052	-4.1504
-0.2478	0.0723	0.7260	-1.4038	-0.4272	-6.4087
-0.2563	0.0717	0.7264	4.8828	2.3804	-6.8359
-0.2335	0.0614	0.6976	11.5967	7.6294	-5.9814
-0.2089	0.0393	0.6941	16.1743	11.9629	-4.7607
-0.1973	0.0087	0.6971	17.2119	14.4043	-3.7231
-0.1877	-0.0179	0.6913	15.5640	14.2822	-2.9907
-0.1791	-0.0380	0.6849	10.5591	11.5967	-3.4180
-0.1643	-0.0461	0.6621	3.2349	9.8267	-6.8970
-0.1525	-0.0328	0.6420	-5.6763	6.7139	-11.1084
-0.1659	-0.0027	0.6499	-14.9536	0.6104	-13.5498
-0.2079	0.0277	0.6710	-22.2778	-4.9438	-16.4185
-0.2500	0.0576	0.6793	-26.1841	-8.0566	-20.6299
-0.2542	0.0869	0.6791	-27.4658	-8.9111	-23.1934
-0.2468	0.1163	0.6940	-26.8555	-9.5215	-24.0479
-0.2458	0.1378	0.7098	-24.9634	-8.8501	-24.7192
-0.2482	0.1376	0.7080	-23.0103	-7.4463	-25.5737
-0.2465	0.1167	0.6857	-22.7051	-6.4087	-26.4893
-0.2402	0.0934	0.6624	-24.9023	-6.0425	-27.6489
-0.2307	0.0845	0.6407	-29.7241	-7.0801	-29.2358
-0.2202	0.0935	0.6250	-36.8042	-9.2163	-31.0059
-0.2174	0.1223	0.6118	-44.7998	-11.9629	-33.4473
-0.2266	0.1533	0.5902	-51.8799	-13.1836	-37.6587
-0.2465	0.1919	0.5800	-57.6782	-13.1836	-42.0532
-0.2585	0.2201	0.5953	-62.8662	-12.3901	-45.7153
-0.2764	0.1987	0.6089	-69.0308	-13.4277	-48.4009
-0.2638	0.1897	0.6290	-77.7588	-15.6250	-49.8657
-0.2375	0.1367	0.6704	-87.8906	-27.4048	-33.2031
-0.2169	0.1266	0.6830	-95.2148	-33.6914	-36.8652
-0.1801	0.1787	0.6708	-100.2808	-24.4751	-44.3726
-0.1582	0.2373	0.6664	-104.4312	-14.2822	-41.9922
-0.1415	0.2623	0.6554	-108.7646	-12.4512	-36.4380
-0.1281	0.2666	0.6301	-112.5488	-16.6016	-33.4473
-0.1167	0.2877	0.5848	-114.3799	-20.7520	-35.2173
-0.0941	0.3320	0.5240	-114.5630	-22.3999	-40.4053
-0.0826	0.3727	0.4637	-112.2437	-21.9116	-42.2974
-0.0913	0.4152	0.4078	-110.2905	-20.5078	-43.5791
-0.1199	0.4421	0.3663	-110.4126	-18.0054	-44.7998
-0.1758	0.4641	0.3427	-113.1592	-11.8408	-50.9033
-0.1987	0.4563	0.3344	-120.6055	-2.5635	-60.4248
-0.1737	0.4233	0.3336	-132.7515	7.9956	-68.4204
-0.0981	0.3823	0.3346	-147.7051	17.9443	-71.5942
-0.0333	0.3651	0.3700	-166.4429	24.1089	-79.1016
-0.0397	0.3940	0.4275	-185.1807	25.7568	-91.6748
-0.1019	0.4523	0.5275	-199.2187	26.7334	-102.7832
-0.1655	0.5250	0.6659	-210.6934	30.9448	-108.7646
-0.2789	0.6040	0.8081	-216.6138	36.9873	-107.2998
-0.4023	0.6888	0.9442	-215.3320	50.0488	-101.6235
-0.5055	0.8025	1.0853	-211.9141	62.1948	-89.5996
-0.5660	0.9072	1.1921	-200.5615	73.7915	-68.7866
-0.5566	0.9639	1.2849	-184.1431	84.4727	-49.1943
-0.5028	1.0031	1.3473	-164.9170	91.4307	-37.2925
-0.4285	0.9698	1.4121	-145.4468	91.3696	-25.4517
-0.3987	0.9554	1.4838	-127.9907	81.9092	-19.4092
-0.3657	0.9611	1.5378	-110.7178	65.4297	-19.7754
-0.3517	0.9646	1.5675	-91.6748	46.0205	-17.0898
-0.3521	0.9481	1.5630	-73.1812	27.1606	-15.4419
-0.3398	0.7429	1.5945	-59.8145	8.7891	-14.4653
-0.2675	0.5879	1.6006	-47.6074	-9.0942	2.5024
-0.1765	0.7703	1.6528	-41.3818	-25.0244	22.8882
-0.2506	0.8284	1.6182	-37.1094	-57.2510	11.2305
-0.3468	0.9019	1.5747	-32.8979	-91.6138	1.0376
-0.4185	0.9174	1.7153	-29.2969	-127.1362	-34.7900
-0.5862	1.2498	1.7054	-15.6860	-142.3340	-28.6255
-0.5919	1.0422	1.6021	9.5215	-131.6528	-30.5786
-0.5514	0.8508	1.5168	33.5693	-115.2344	-30.5176
-0.5387	0.7183	1.2821	55.1758	-78.7354	-14.0991
-0.4883	0.6331	1.0380	67.6270	-48.2178	6.1035
-0.4736	0.5187	0.8468	68.1763	-19.7144	6.7139
-0.3066	0.5135	0.7839	59.5703	-23.3154	-34.7290
-0.1588	0.5593	0.7075	50.0488	-28.2593	-14.0991
-0.2174	0.6011	0.5972	46.3867	-7.5684	25.1465
-0.3242	0.5665	0.5299	40.1611	0.6104	28.8696
-0.3285	0.5176	0.4924	33.9966	-0.1831	12.2070
-0.2760	0.5049	0.4646	29.7241	-1.7700	-1.2817
-0.2076	0.5107	0.4342	23.9258	1.8921	-12.4512
-0.1421	0.4943	0.4512	17.7002	7.5684	-20.1416
-0.1500	0.5172	0.4686	8.0566	18.6157	-23.9258
-0.1218	0.4568	0.4893	0.1221	32.9590	-38.3911
-0.1351	0.4894	0.5447	-7.8735	43.3960	-61.4014
-0.0906	0.5377	0.5883	-15.7471	47.6685	-68.4204
-0.0902	0.5604	0.6648	-22.0947	41.6260	-50.2930
-0.0640	0.6353	0.6980	-22.6440	49.6216	-51.0254
-0.0146	0.7067	0.7441	-24.9023	38.8794	-39.5508
-0.0500	0.7651	0.7863	-26.9775	29.9072	-4.0283
-0.1384	0.7455	0.8124	-24.8413	19.3481	20.3857
-0.1957	0.6881	0.8134	-19.1040	3.2959	23.7427
-0.1927	0.6724	0.7994	-13.1836	-10.7422	18.6157
-0.1770	0.6875	0.7769	-9.3994	-15.8081	13.1836
-0.1763	0.7013	0.7622	-7.6904	-14.0381	7.5073
-0.1927	0.7024	0.7478	-7.3242	-8.1787	5.3101
-0.2179	0.6992	0.7416	-5.9204	-4.4556	4.1504
-0.2225	0.6925	0.7390	-5.3101	-0.1221	4.3945
-0.2173	0.7015	0.7458	-7.6294	6.1646	5.0049
-0.2023	0.7112	0.7522	-10.0708	9.3994	5.2490
-0.1852	0.7131	0.7542	-9.0332	9.7046	8.1787
-0.1718	0.6984	0.7694	-10.5591	11.2305	11.8408
-0.1597	0.6985	0.7993	-12.6953	13.2446	13.5498
-0.1490	0.7048	0.8199	-13.8550	16.2354	16.2354
-0.1405	0.7035	0.8285	-15.9912	17.4561	16.3574
-0.1498	0.7322	0.8326	-14.1602	12.3901	11.8408
-0.1505	0.7406	0.8348	-10.7422	11.5967	6.8970
-0.1399	0.7518	0.8356	-8.2397	17.7002	3.7231
-0.0925	0.7622	0.8328	-2.5024	20.6909	2.0142
-0.0435	0.7356	0.8346	1.1597	24.2310	1.4648
-0.0380	0.7070	0.8258	2.9297	23.7427	0.9766
-0.0654	0.7114	0.8248	2.3804	17.2729	-0.0610
-0.0774	0.7260	0.8271	0.8545	8.5449	-1.2207
-0.0631	0.7383	0.8259	-0.3052	0.6714	-0.0610
-0.0460	0.7534	0.8257	-0.5493	-5.1880	2.5635
-0.0305	0.7581	0.8257	-0.2441	-9.7656	5.1270
-0.0187	0.7455	0.8197	0.7324	-12.9395	7.6904
0.0040	0.7375	0.8049	2.0142	-14.3433	10.9253
0.0262	0.7554	0.7900	2.8687	-15.8081	14.8315
0.0099	0.7679	0.7736	2.7466	-18.4937	14.3433
0.0026	0.7384	0.7585	2.3804	-20.9961	10.8643
0.0376	0.7125	0.7472	1.7090	-25.0244	7.2632
0.0768	0.7164	0.7455	-0.1831	-25.9399	8.2397
0.0773	0.7303	0.7421	-1.7700	-26.7944	7.6904
0.0283	0.7349	0.7311	-4.2114	-25.7568	4.0283
0.0947	0.7135	0.7319	-5.4932	-29.6021	-1.5869
0.1559	0.7103	0.7319	-7.8125	-32.6538	-1.4648
0.1808	0.7272	0.7430	-11.7798	-34.1187	-1.4648
0.1942	0.7357	0.7488	-13.1226	-38.5742	-3.4790
0.1854	0.7389	0.7462	-14.4043	-42.5415	-7.4463
0.1628	0.7380	0.7448	-13.4277	-50.2319	-12.2681
0.1372	0.7454	0.7483	-12.6953	-58.2886	-17.6392
0.1254	0.7566	0.7559	-10.8032	-64.0259	-20.2026
0.1212	0.7625	0.7590	-6.7139	-69.8242	-22.5830
0.1110	0.7683	0.7438	-0.1831	-73.1201	-22.8882
0.0962	0.7678	0.7236	6.8359	-75.9277	-24.1089
0.0894	0.7622	0.7125	11.9629	-78.1860	-24.9023
0.0895	0.7554	0.7080	16.1133	-80.6885	-26.1230
0.0881	0.7532	0.7061	21.0571	-82.8247	-27.9541
0.0763	0.7544	0.6891	27.2827	-84.4727	-30.8228
0.0660	0.7520	0.6646	34.9121	-87.0972	-33.9355
0.0638	0.7366	0.6394	42.1143	-92.2241	-37.5977
0.0792	0.7167	0.6185	48.3398	-100.0977	-41.8701
0.0857	0.7021	0.5977	51.8799	-107.7271	-45.9595
0.0839	0.6963	0.5846	55.6641	-119.0186	-49.0723
0.0950	0.6909	0.5676	57.8003	-128.9062	-52.0020
0.0735	0.6842	0.5428	60.6689	-138.0005	-55.6641
0.0095	0.6887	0.5356	65.9180	-148.6206	-57.3730
-0.0464	0.6981	0.5234	74.0967	-160.1562	-56.8848
-0.0516	0.6802	0.4974	85.2661	-168.3350	-53.8330
-0.0320	0.6488	0.4650	101.0132	-178.6499	-50.4150
0.0143	0.6118	0.4156	116.7603	-187.5610	-47.7905
0.0477	0.5747	0.3256	135.8643	-201.3550	-43.8843
0.0319	0.5582	0.2433	152.3437	-214.9048	-41.0156
-0.0553	0.5261	0.1689	167.7246	-237.9761	-40.3442
-0.0896	0.4604	0.1593	181.2134	-265.9302	-42.1143
0.0797	0.4438	0.0900	191.1621	-288.5742	-39.6118
0.1952	0.4777	0.0396	203.3691	-309.0820	-20.5688
0.0171	0.5522	-0.0548	216.9189	-316.0400	-4.9438
-0.3512	0.6794	-0.1089	234.8022	-322.9370	-6.2866
-0.7284	0.7866	-0.1285	250.5493	-321.2280	-11.9629
-1.0616	0.8729	-0.1398	263.1836	-301.6357	-9.2163
-1.2625	0.8881	-0.1099	274.9023	-261.2915	3.9062
-1.5322	0.5608	-0.1182	281.9214	-196.6553	18.3105
-1.2139	0.8242	-0.0442	282.1045	-110.2905	27.6489
-1.0686	0.7538	-0.0581	266.9067	-17.9443	15.0757
-1.0046	0.7196	-0.0557	248.6572	58.3496	13.9771
-0.9689	0.6218	0.0223	217.5903	104.5532	19.4702
-0.9208	0.5001	0.0807	178.9551	127.9297	19.4702
-0.8628	0.4141	0.1501	138.8550	132.8125	15.2588
-0.8060	0.3682	0.2499	101.9287	121.7041	9.8877
-0.7375	0.3628	0.3531	72.1436	100.4028	3.5400
-0.6664	0.3779	0.4399	51.3916	73.4253	-0.6714
-0.6182	0.3947	0.4950	38.9404	42.7856	-3.4180
-0.5947	0.4069	0.5204	32.1655	13.3667	-8.9722
-0.6804	0.4358	0.5334	28.5645	-12.6953	-16.0522
-0.8146	0.4368	0.5538	26.0620	-34.9121	-23.8647
-0.9420	0.4037	0.5815	22.6440	-48.8892	-27.0996
-1.0160	0.3680	0.6182	19.8364	-50.7202	-25.2075
-1.0552	0.3607	0.6357	18.3105	-40.4663	-18.2495
-1.0289	0.3740	0.6398	17.7002	-24.1089	-9.2163
-1.0098	0.3412	0.6697	15.9912	-9.5825	2.0752
-0.9847	0.3148	0.6859	15.7471	4.0894	12.9395
-0.9456	0.3031	0.7015	16.7847	13.7939	20.5078
-0.9192	0.2990	0.7014	16.9678	16.7847	25.1465
-0.9088	0.3004	0.6913	16.5405	13.4888	27.2827
-0.9115	0.2944	0.6832	14.1602	5.1880	28.5645
-0.9354	0.2946	0.6709	9.6436	-3.9062	29.6021
-0.9941	0.3024	0.6704	3.2349	-11.2915	30.8838
-1.0789	0.2903	0.6788	-4.6387	-15.5029	33.0200
-1.1421	0.2908	0.6954	-12.8784	-15.3198	41.9312
-1.1572	0.3257	0.6990	-19.8364	-8.9722	56.8237
-1.1155	0.3651	0.6943	-23.3765	1.5259	73.6694
-1.0563	0.3615	0.7009	-25.6958	13.3057	87.8296
-0.9938	0.3179	0.7013	-28.1982	25.0854	99.1821
-0.9548	0.2726	0.7086	-29.5410	35.4004	109.1919
-0.9264	0.2405	0.7156	-30.8838	42.9077	116.3330
-0.9113	0.2245	0.7244	-31.9824	46.2646	121.3989
-0.9038	0.2081	0.7372	-33.3862	45.9595	124.5117
-0.8595	0.1854	0.7441	-34.9121	46.9971	123.4131
-0.7947	0.1691	0.7533	-37.7808	49.1333	121.6431
-0.8660	0.1112	0.7985	-43.8843	51.0864	123.6572
-0.9229	0.0502	0.8392	-50.2930	58.8989	126.1597
-0.9661	0.0280	0.8856	-52.4902	72.6318	130.0659
-0.8320	0.1178	0.8738	-48.7061	89.9048	137.0239
-0.8375	0.1523	0.9077	-42.4194	100.9521	152.2827
-0.7552	0.0937	0.9258	-38.6353	112.1216	156.4331
-0.6665	0.0050	0.9678	-36.0107	119.8730	154.8462
-0.5355	-0.0459	1.0022	-34.9731	123.1689	149.4751
-0.5225	-0.1139	1.0663	-35.0952	120.8496	144.5923
-0.4999	-0.1304	1.1130	-33.6304	116.8213	141.9678
-0.5275	-0.1184	1.1848	-28.4424	110.4126	142.8223
-0.5602	-0.0764	1.2671	-19.1040	105.4688	145.8740
-0.3840	0.1274	1.2174	-1.7090	103.4546	149.9634
-0.3530	-0.0216	1.2690	14.8315	95.2148	143.4937
-0.2272	-0.1002	1.2739	32.1045	90.8813	143.1274
-0.2368	-0.1442	1.3177	44.6167	76.5381	144.6533
-0.1908	-0.1799	1.3053	58.7158	61.2183	139.7095
-0.1465	-0.1752	1.2828	72.6929	44.3726	134.0332
-0.1639	-0.2041	1.3022	85.2661	27.4048	129.6387
-0.1882	-0.2758	1.3097	98.6938	12.5732	128.0518
-0.1976	-0.3561	1.3020	113.8306	1.0376	130.6152
-0.1771	-0.3947	1.2660	127.5024	-6.9580	134.7656
-0.2570	-0.4410	1.2433	139.5874	-14.2822	138.0005
-0.2065	-0.3437	1.2491	148.9258	-15.1367	146.1182
-0.2133	-0.0254	1.0457	162.0483	2.2583	147.1558
-0.2122	-0.2181	0.8928	168.0908	6.4697	113.5864
-0.1445	-0.4392	0.9081	164.2456	-5.1270	109.6191
-0.1614	-0.5646	0.8130	160.0952	-13.0005	120.4224
-0.2273	-0.5677	0.8306	153.1372	-16.7236	126.7700
-0.2427	-0.5685	0.8733	144.2261	-17.3950	121.7651
-0.2146	-0.5984	0.8855	140.2588	-14.1602	112.3657
-0.2451	-0.5446	0.7874	136.5967	-8.1787	109.8022
-0.2983	-0.5809	0.8016	127.1973	4.6387	111.7554
-0.2793	-0.5704	0.6547	120.8496	18.8599	100.0366
-0.2639	-0.4644	0.5573	112.4268	29.1138	85.8765
-0.2555	-0.1989	0.5151	97.8394	32.8369	76.5381
-0.1409	-0.0186	0.4319	87.0972	31.6162	73.3643
-0.0079	-0.0065	0.4777	79.0405	29.7852	70.7397
0.0210	-0.0085	0.4457	79.6509	32.0435	68.2983
-0.0071	-0.1024	0.4774	83.6182	32.7759	65.4907
0.0345	-0.2329	0.4187	84.7168	28.6865	62.0117
0.0710	-0.3632	0.3804	78.3081	19.7754	57.1289
0.0725	-0.2849	0.3192	59.9976	9.2773	51.6357
0.0426	-0.3722	0.3176	34.5459	-1.5259	46.8750
-0.0157	-0.4713	0.3116	11.1084	-3.2959	35.3394
-0.0941	-0.3983	0.3839	-11.4136	3.2349	23.8037
-0.0988	-0.2205	0.4794	-28.0762	8.7280	17.3340
-0.0656	-0.1517	0.5548	-31.7993	11.9629	16.9067
-0.0447	-0.1515	0.6007	-25.1465	15.3198	18.0664
