aX	aY	aZ	gX	gY	gZ	
-0.9458	-0.2177	-0.3030	141.7236	72.9370	24.4751
-0.8990	-0.2377	-0.2905	145.0195	84.7168	25.2075
-0.8530	-0.2471	-0.2888	145.6909	90.3931	28.2593
-0.8026	-0.2562	-0.2903	144.8975	89.0503	32.3486
-0.7712	-0.2573	-0.2866	141.8457	81.0547	35.2173
-0.7859	-0.2549	-0.2578	138.6108	68.0542	35.2783
-0.8204	-0.2614	-0.2539	137.0239	51.7578	33.6914
-0.8256	-0.2928	-0.3208	135.4370	36.1938	30.5786
-0.7606	-0.3755	-0.5483	128.9062	22.8882	26.1230
-0.7719	-0.6537	-1.0193	102.5391	11.6577	17.9443
-0.8958	-1.0826	-1.3596	24.9634	22.2778	5.7373
-0.9968	-1.1786	-1.2974	-108.1543	70.8008	0.2441
-0.9055	-0.9324	-1.2607	-240.4175	131.2866	-9.0332
-0.7897	-0.6482	-1.5317	-360.5347	155.0293	-29.1748
-0.7611	-0.4198	-1.8165	-496.2158	135.3149	-50.6592
-0.6591	-0.0793	-2.1038	-635.0098	96.4355	-68.4814
-0.4198	0.3485	-2.3418	-749.0234	59.3872	-92.7734
-0.0024	0.6918	-2.4309	-824.5239	18.8599	-127.1973
0.1578	1.0162	-2.1324	-872.6196	-36.9873	-160.7666
-0.1630	1.0702	-1.6343	-888.7939	-71.1060	-157.7759
-0.7026	0.9572	-1.0338	-871.7041	-121.6431	-162.5366
-0.9993	1.2378	-0.2274	-837.8296	-167.4805	-187.3169
-1.1356	1.6140	0.4462	-770.6909	-187.0117	-179.0161
-1.4095	1.8145	0.9274	-663.6353	-207.3975	-160.2173
-1.9181	2.0212	1.4995	-545.8374	-217.3462	-130.4932
-2.4193	2.1584	1.8527	-400.0854	-192.5049	-93.5669
-2.3856	2.1372	1.9415	-243.1641	-122.8027	-40.4053
-1.9504	1.8792	1.6713	-97.2900	-42.4194	20.8740
-1.4719	1.5844	1.2769	20.4468	20.3247	78.3081
-1.0693	1.3307	0.8831	106.8115	49.9268	124.3896
-0.7937	1.0066	0.5111	166.9312	51.6968	154.4189
-0.7043	0.6326	0.1323	205.3223	35.9497	162.2314
-0.7203	0.3406	-0.1656	218.3228	15.3198	154.9072
-0.7997	0.1840	-0.3311	211.5479	3.7231	139.3433
-0.8843	0.0409	-0.4330	197.8760	5.6763	118.1641
-1.0748	0.0865	-0.2003	174.8047	17.6392	94.4214
-1.0349	-0.0923	-0.4592	175.0488	23.0713	69.0308
-0.9890	-0.2576	-0.5513	171.5698	18.9209	57.4951
-0.9132	-0.2815	-0.5243	153.9917	28.0762	49.0112
-0.9447	-0.2596	-0.4352	134.3384	30.4565	43.8232
-1.0442	-0.2406	-0.3640	120.4224	24.9023	42.7246
-1.0629	-0.2084	-0.2953	110.7178	19.2871	46.2036
-1.0359	-0.1812	-0.2537	103.1494	13.6719	49.5605
-1.0182	-0.1552	-0.1909	98.3887	9.4604	51.4526
-1.0332	-0.1346	-0.1144	97.9004	6.5308	52.7954
-1.0579	-0.1183	-0.0536	101.8066	4.2725	53.7109
-1.0647	-0.0978	-0.0287	108.1543	4.3945	54.5044
-1.0231	-0.0770	-0.0305	115.2954	7.4463	54.5654
-0.9832	-0.0598	-0.0450	121.3379	12.9395	52.7954
-0.9802	-0.0553	-0.0461	126.2817	18.1885	48.9502
-0.9878	-0.0670	-0.0481	130.8594	22.8882	43.9453
-1.0103	-0.0736	-0.0372	135.8032	27.3438	37.4146
-1.0425	-0.0743	-0.0565	141.1133	33.8135	32.3486
-1.0208	-0.0756	-0.0699	146.7285	41.7480	30.2124
-0.9780	-0.0890	-0.0857	152.5269	48.4619	30.3345
-0.9391	-0.1041	-0.0685	158.4473	51.2085	32.3486
-0.9318	-0.1041	-0.0469	163.6353	50.5371	34.9121
-0.9271	-0.1146	-0.0441	168.5791	46.9360	36.8652
-0.9164	-0.1294	-0.0342	172.1802	41.1377	36.9263
-0.9202	-0.1320	-0.0543	174.4385	35.7666	35.0342
-0.8881	-0.1482	-0.1016	174.5605	33.4473	32.0435
-0.8412	-0.1696	-0.1118	172.7905	29.8462	28.9307
-0.8516	-0.1748	-0.1267	170.4712	24.0479	25.0244
-0.8857	-0.1862	-0.1238	168.5181	17.1509	22.3389
-0.8910	-0.2017	-0.1073	167.0532	10.5591	23.3154
-0.8838	-0.2036	-0.1101	166.4429	6.4087	25.6348
-0.9060	-0.2094	-0.1356	166.5039	4.2725	27.4048
-0.9398	-0.2239	-0.1685	164.4897	4.1504	28.4424
-0.9639	-0.2197	-0.1969	159.6069	8.0566	28.4424
-0.9712	-0.1993	-0.2358	154.3579	14.7705	26.9165
-0.9110	-0.2117	-0.2327	149.9634	20.9351	26.0010
-0.8606	-0.2316	-0.2114	145.5688	21.6675	25.8789
-0.8665	-0.2430	-0.2279	141.8457	17.7002	25.3296
-0.8739	-0.2423	-0.2206	139.7095	11.7798	25.5737
-0.8516	-0.2560	-0.1881	138.7939	2.3804	26.6113
-0.8551	-0.2625	-0.1841	137.8784	-9.8877	26.6113
-0.8828	-0.2664	-0.1842	138.4888	-21.4233	24.5361
-0.9056	-0.2753	-0.1898	138.3667	-30.5786	21.3623
-0.9412	-0.2703	-0.2170	136.5967	-34.8511	18.0664
-0.9865	-0.2473	-0.2467	135.4370	-32.1655	14.4653
-1.0380	-0.2249	-0.2638	135.9253	-23.4985	12.5732
-1.0715	-0.2086	-0.2736	138.4277	-8.3618	13.0615
-1.0624	-0.1921	-0.2722	143.7378	11.9629	16.2354
-1.0222	-0.1912	-0.2795	151.3062	33.6914	21.4844
-0.9351	-0.2352	-0.3302	157.5317	50.5981	26.8555
-0.7379	-0.3369	-0.5060	155.8838	57.8003	30.2734
-0.5670	-0.5868	-0.8583	131.4087	47.3022	26.6113
-0.5819	-1.0638	-1.2499	59.9365	27.4658	15.5029
-0.7427	-1.3242	-1.3191	-75.9277	32.2876	4.9438
-0.9176	-1.0461	-1.0948	-221.6797	64.2700	-13.1836
-0.9436	-0.5573	-1.3636	-335.9375	88.0127	-46.5088
-0.8835	-0.3118	-1.8275	-450.3784	81.3599	-79.1016
-0.7014	-0.1328	-2.1051	-577.6978	65.5518	-109.4971
-0.4135	0.2051	-2.2987	-695.9229	60.5469	-145.6909
-0.0304	0.5790	-2.2654	-779.2358	47.4854	-185.0586
0.1636	0.9131	-1.9758	-822.8149	15.4419	-213.1958
-0.0254	0.8827	-1.5103	-831.6650	-11.0474	-199.8901
-0.4489	0.7645	-1.0283	-824.8291	-62.3779	-192.1997
-0.5310	1.0289	-0.8125	-819.2749	-122.8638	-202.5757
-0.5543	1.5764	-0.3516	-800.4150	-172.4854	-204.9561
-0.9962	2.0449	0.3281	-740.7227	-214.0503	-201.5381
-1.8704	2.2893	1.1444	-640.0146	-230.5298	-188.5376
-2.6238	2.3705	1.8767	-501.5259	-202.2095	-156.9824
-2.7046	2.2251	1.9586	-329.8340	-128.6621	-107.1167
-2.1508	2.0050	1.6815	-163.6353	-40.1611	-41.9312
-1.5583	1.7904	1.3707	-30.3955	24.9634	24.9023
-1.2018	1.5280	1.1058	72.8760	49.9268	88.1958
-1.0204	1.1877	0.8002	157.6538	45.5322	140.2588
-0.8839	0.8389	0.4202	224.4263	32.5317	170.3491
-0.8173	0.5859	0.0518	265.9302	16.7236	178.3447
-0.8442	0.3744	-0.2880	287.2314	0.6714	171.9971
-0.9122	0.1904	-0.4908	291.1987	-7.3242	158.6304
-0.9399	0.0457	-0.5697	282.4707	-1.5869	141.1743
-1.1727	0.1024	-0.2858	260.7422	13.9771	121.2158
-1.1804	-0.0588	-0.5253	255.7373	26.1841	100.4639
-1.0723	-0.1669	-0.5687	250.2441	29.8462	98.0225
-1.0248	-0.1444	-0.5375	233.2153	40.7104	99.4263
-0.9653	-0.1643	-0.4753	216.0034	44.7998	101.4404
-0.9126	-0.1455	-0.3678	199.4019	41.1377	101.8066
-0.8619	-0.1310	-0.3176	187.1338	30.5176	101.8677
-0.8442	-0.1206	-0.2688	176.2085	16.7236	101.1353
-0.9231	-0.1051	-0.2089	170.7153	3.4180	96.9849
-1.0511	-0.1145	-0.1512	171.6309	-6.9580	91.8579
-1.0938	-0.1036	-0.1133	178.2837	-10.5591	88.0737
-1.0590	-0.0883	-0.0875	188.2324	-5.6763	85.0220
-0.9973	-0.0912	-0.0865	198.2422	3.1128	80.6274
-0.9763	-0.1041	-0.1124	206.5430	12.3901	75.1343
-0.9543	-0.1222	-0.1509	211.9751	22.0337	68.2373
-0.9146	-0.1292	-0.2117	212.5244	32.2266	59.4482
-0.8851	-0.1364	-0.2570	208.8013	41.8701	49.7437
-0.8593	-0.1522	-0.2721	202.6367	48.6450	40.0391
-0.8521	-0.1746	-0.2794	196.0449	50.9644	31.7383
-0.8673	-0.1792	-0.3077	187.9272	51.2695	24.1699
-0.8972	-0.1841	-0.2855	180.5420	50.2930	18.9209
-0.9044	-0.2020	-0.2539	173.6450	47.9736	16.6626
-0.8949	-0.2291	-0.2334	165.7104	44.2505	16.2964
-0.9061	-0.2312	-0.2245	154.6631	38.7573	16.0522
-0.9344	-0.2266	-0.2430	141.7847	33.4473	15.9912
-0.9407	-0.2297	-0.2439	127.8687	30.4565	15.5029
-0.9453	-0.2273	-0.2385	113.7695	29.4189	14.9536
-0.9749	-0.2239	-0.2314	100.0366	28.7476	14.0381
-0.9695	-0.2229	-0.2319	88.2568	27.8320	14.0381
-0.9564	-0.2091	-0.2266	78.7964	26.6113	13.9160
-0.9790	-0.1854	-0.2269	72.2046	25.0854	13.6108
-0.9701	-0.1787	-0.2106	69.3970	21.9727	14.6484
-0.9338	-0.1914	-0.1620	69.7021	18.2495	16.4795
-0.9235	-0.2098	-0.1105	72.0825	14.2212	19.2871
-0.9250	-0.2294	-0.0881	75.1343	9.2163	21.6675
-0.9241	-0.2531	-0.0811	76.2939	4.8828	22.6440
-0.9083	-0.2611	-0.0886	74.7681	1.6479	20.6299
-0.8871	-0.2596	-0.1143	70.8008	-1.0376	16.6016
-0.8810	-0.2518	-0.1311	65.1855	-4.7607	10.6812
-0.8916	-0.2347	-0.1436	59.9976	-8.6060	4.5166
-0.9315	-0.2070	-0.1447	57.4341	-10.6201	0.0000
-0.9872	-0.1766	-0.1396	60.0586	-11.2305	-1.8311
-1.0193	-0.1759	-0.1495	67.6880	-9.7656	0.6714
-1.0211	-0.1842	-0.1512	76.0498	-3.7842	5.6152
-1.0067	-0.1970	-0.1550	84.2285	6.6528	11.1694
-0.9530	-0.2246	-0.1494	89.9658	17.8833	14.9536
-0.8850	-0.2428	-0.1429	91.1865	25.1465	16.4185
-0.8496	-0.2643	-0.1382	91.6138	26.6724	13.5498
-0.8218	-0.2753	-0.1390	90.6982	22.0337	8.8501
-0.8221	-0.2670	-0.1456	89.7217	12.4512	3.6621
-0.8616	-0.2418	-0.1387	90.9424	1.5259	-1.6479
-0.9004	-0.2217	-0.1633	95.8252	-7.4463	-5.1270
-0.8806	-0.2770	-0.3838	100.5249	-13.3667	-6.5308
-0.8473	-0.4858	-0.7588	86.1206	-16.8457	-10.1318
-0.9214	-0.8075	-1.1062	26.4282	-8.7891	-15.8081
-0.9899	-0.9320	-1.1282	-81.1768	29.5410	-16.1133
-0.9590	-0.7306	-0.9783	-194.7632	86.3647	-19.9585
-0.8472	-0.4104	-1.0472	-284.1187	122.0093	-37.5977
-0.7822	-0.2423	-1.3135	-362.3047	118.7744	-63.1104
-0.7489	-0.1632	-1.4557	-442.8101	89.5996	-87.7075
-0.5930	-0.0370	-1.5551	-516.6626	59.6313	-111.4502
-0.4520	0.1052	-1.5668	-575.8667	34.0576	-133.8501
-0.4335	0.3142	-1.4410	-617.2485	11.7187	-151.9775
-0.6079	0.4739	-1.1843	-638.0615	4.0283	-145.6299
-0.8132	0.4237	-0.9633	-650.2075	-4.5776	-123.1079
-0.7781	0.4957	-0.6249	-656.0669	-28.4424	-120.4834
-0.8132	0.7551	-0.0822	-642.8223	-45.0439	-107.3608
-0.9761	1.0222	0.5359	-597.9004	-64.8804	-82.0313
-1.2922	1.2369	1.3262	-509.2773	-102.4170	-59.5703
-1.6561	1.3167	1.8583	-381.7139	-141.4795	-30.6396
-1.8690	1.1901	1.6902	-234.6802	-152.8320	-0.4272
-1.7891	1.0710	1.3431	-112.7319	-117.6147	29.3579
-1.4766	0.9758	1.1611	-26.2451	-60.7300	60.0586
-1.1163	0.8838	0.9729	40.8325	-13.4277	87.4634
-0.8724	0.7682	0.6969	97.1069	5.1880	103.5767
-0.7947	0.6107	0.4115	139.7095	1.4038	106.0181
-0.8771	0.4554	0.1962	166.3208	-8.7891	94.1162
-1.0073	0.3398	0.0410	178.3447	-12.8174	74.9512
-1.1101	0.2483	-0.0713	182.2510	-5.1270	54.0771
-1.1825	0.1641	-0.1406	181.8237	11.6577	38.6963
-1.1495	0.0723	-0.2061	178.5889	33.5083	31.6162
-1.0922	0.0077	-0.2196	173.5840	50.4761	29.3579
-1.1038	-0.0421	-0.2120	169.7998	57.9834	32.6538
-1.1030	-0.0912	-0.2317	167.7856	56.5186	40.9546
-1.0331	-0.1052	-0.2029	165.4053	48.7061	52.0020
-0.9912	-0.1006	-0.1494	163.7573	38.5132	61.9507
-1.0020	-0.1022	-0.1067	163.7573	25.8179	69.8242
-1.0223	-0.1006	-0.0820	164.5508	12.2070	74.5239
-1.0375	-0.0898	-0.0573	164.7949	0.5493	75.3174
-1.0852	-0.0856	-0.0575	165.9546	-7.0190	72.9980
-1.0940	-0.0878	-0.0619	167.1753	-10.1929	69.6411
-1.0872	-0.0787	-0.0581	168.2129	-8.4839	65.5518
-1.1073	-0.0753	-0.0597	171.3257	-3.6621	60.7910
-1.0862	-0.0922	-0.0647	176.7578	2.3193	57.2510
-1.0338	-0.1079	-0.0602	183.1055	9.2163	54.7485
-0.9862	-0.1229	-0.0724	189.6362	15.4419	53.0396
-0.9469	-0.1366	-0.0945	194.7021	19.8364	51.5747
-0.9208	-0.1460	-0.1072	197.5708	20.9351	49.6216
-0.9226	-0.1536	-0.1195	197.6929	21.3013	46.6919
-0.9283	-0.1635	-0.1398	196.1060	22.6440	43.3960
-0.9270	-0.1737	-0.1626	192.4438	26.1230	39.7949
-0.9316	-0.1967	-0.1598	187.6221	30.6396	35.2783
-0.9447	-0.2007	-0.1702	182.0068	35.6445	30.8838
-0.9305	-0.2122	-0.1923	175.5981	40.5273	28.1372
-0.8813	-0.2295	-0.2107	167.0532	42.7856	25.5127
-0.8507	-0.2346	-0.2145	157.2876	41.0767	22.7661
-0.8429	-0.2311	-0.2151	147.6440	34.8511	20.7520
-0.8330	-0.2338	-0.2056	140.0757	24.2920	19.8364
-0.8273	-0.2375	-0.1981	134.1553	10.6812	19.8364
-0.8337	-0.2395	-0.2003	128.7231	-3.3569	20.9351
-0.8699	-0.2223	-0.2024	124.6338	-16.6626	21.6064
-0.8975	-0.2057	-0.1865	124.0234	-27.2217	22.0947
-0.9098	-0.2111	-0.1877	125.1221	-32.4097	22.5220
-0.9301	-0.2114	-0.2075	126.3428	-33.1421	21.1182
-0.9703	-0.1936	-0.2217	128.3569	-28.8696	18.7378
-0.9836	-0.1952	-0.2339	131.8359	-21.7285	18.6768
-0.9716	-0.2124	-0.2531	135.0708	-11.7798	19.5313
-0.9468	-0.2184	-0.2776	137.0850	-0.3052	21.0571
-0.9208	-0.2131	-0.3021	138.6719	12.0850	22.7051
-0.8958	-0.2252	-0.3063	139.6484	21.5454	24.3530
-0.8668	-0.2462	-0.3124	138.7329	27.5879	24.8413
-0.8281	-0.2708	-0.3340	135.6812	29.4800	24.4141
-0.8044	-0.2786	-0.3589	129.3335	28.1372	22.1558
-0.7972	-0.2887	-0.3778	121.7041	23.3765	18.8599
-0.7959	-0.3265	-0.4303	111.3892	15.8691	14.3433
-0.7902	-0.4333	-0.5845	93.8110	9.9487	7.6294
-0.7775	-0.5901	-0.7502	59.4482	7.2632	-0.6104
-0.8165	-0.7563	-0.9185	2.0752	8.7280	-9.0942
-0.8835	-0.8140	-0.9966	-77.9419	21.6675	-15.6860
-0.9425	-0.6924	-0.9855	-166.8091	40.1611	-21.0571
-0.9175	-0.4293	-0.8945	-249.2065	53.1006	-31.4941
-0.8903	-0.1884	-0.8638	-314.6973	47.8516	-45.5322
-0.9095	-0.1761	-1.0225	-367.3096	29.0527	-59.8145
-0.9167	-0.2258	-1.1816	-427.0630	14.7095	-75.3784
-0.9219	-0.0530	-1.2592	-494.8730	15.8081	-93.0176
-0.8356	0.2008	-1.2734	-554.9316	25.7568	-109.2529
-0.6366	0.3794	-1.2676	-599.3042	31.2500	-124.0234
-0.4131	0.5490	-1.1274	-628.2349	29.9683	-132.5684
-0.4375	0.5090	-0.8994	-644.0430	21.9116	-132.5684
-0.5902	0.4965	-0.7267	-654.9072	-12.0239	-146.5454
-0.7506	0.6848	-0.3545	-652.8931	-59.0820	-153.2593
-0.9977	0.8348	0.1846	-614.1968	-92.5293	-142.2729
-1.2854	0.8497	0.7487	-548.2788	-116.4551	-114.3799
-1.5896	0.8966	1.2129	-459.8389	-144.0430	-74.7070
-1.8949	0.9877	1.5254	-345.0317	-154.3579	-32.9590
-1.9216	1.0382	1.4172	-215.6982	-131.7139	6.8359
-1.7152	1.0277	1.2202	-101.3794	-84.2896	43.9453
-1.4240	0.9845	1.0823	-13.9771	-33.5693	72.3877
-1.1101	0.9014	0.8995	55.1758	1.4038	87.1582
-0.8939	0.7434	0.6248	109.4360	13.3667	86.9751
-0.8491	0.5448	0.3326	144.6533	11.6577	74.2188
-0.9105	0.3524	0.0947	159.6069	13.4888	54.8706
-0.9470	0.1766	-0.0532	159.4238	22.8882	37.1094
-0.9225	0.0338	-0.1506	150.8789	35.8887	26.1230
-0.8571	-0.0897	-0.2140	137.3901	43.3960	23.9258
-0.8170	-0.1847	-0.2413	120.9106	40.7715	25.3906
-0.8441	-0.2244	-0.2395	105.1025	29.5410	28.7476
-0.9412	-0.2252	-0.2233	93.7500	14.1602	33.9355
-1.0302	-0.2230	-0.2083	88.1958	0.7935	39.9780
-1.0940	-0.2021	-0.1869	87.7075	-5.5542	46.2646
-1.1356	-0.1652	-0.1467	90.3931	-5.7983	51.2695
-1.1460	-0.1437	-0.0931	96.0083	-3.1738	54.5654
-1.1200	-0.1284	-0.0353	104.0649	0.9766	56.2134
-1.1007	-0.1202	0.0017	114.0137	5.7983	56.0303
-1.0962	-0.1124	0.0150	123.9014	11.1694	54.5044
-1.0743	-0.1074	0.0023	133.8501	17.8833	52.3682
-1.0859	-0.1005	0.0043	143.6157	23.8647	50.5371
-1.0909	-0.1044	-0.0013	153.8086	29.6021	49.0723
-1.0380	-0.1221	-0.0140	164.1846	36.9263	48.8892
-0.9884	-0.1332	-0.0133	173.4619	44.4336	48.9502
-0.9366	-0.1388	-0.0161	180.9082	47.7295	48.3398
-0.8972	-0.1469	-0.0371	187.5610	46.3867	45.5322
-0.8755	-0.1609	-0.0566	191.5283	41.9922	41.9922
-0.8630	-0.1700	-0.0800	191.4062	35.0952	38.3301
-0.8678	-0.1765	-0.1033	187.3169	27.8320	34.3018
-0.8796	-0.1862	-0.1228	180.0537	21.5454	30.5176
-0.8888	-0.1967	-0.1403	171.3867	16.8457	27.4048
-0.8966	-0.2109	-0.1498	162.1704	14.2822	24.9634
-0.9302	-0.2231	-0.1571	153.6255	12.6953	23.3154
-0.9730	-0.2207	-0.1508	146.2402	14.0381	21.8506
-0.9835	-0.2156	-0.1458	141.7847	20.4468	21.3013
-0.9600	-0.2306	-0.1439	139.9536	28.2593	21.4233
-0.9321	-0.2413	-0.1506	136.6577	34.4849	21.4233
-0.9388	-0.2495	-0.1624	131.7139	37.4146	19.5313
-0.9502	-0.2491	-0.1537	125.6714	40.2222	16.8457
-0.9480	-0.2386	-0.1499	119.8120	41.8701	14.4653
-0.9293	-0.2386	-0.1438	114.9902	40.8325	13.1836
-0.8755	-0.2560	-0.1436	110.9619	34.4238	13.4277
-0.8363	-0.2692	-0.1649	105.7739	22.3389	13.9771
-0.8402	-0.2771	-0.1863	99.5483	5.9204	14.1602
-0.8568	-0.2744	-0.1902	92.5293	-10.4980	14.4653
-0.8866	-0.2656	-0.1816	87.0361	-24.6582	15.0146
-0.9148	-0.2629	-0.1893	83.5571	-34.1187	15.0146
-0.9368	-0.2513	-0.2043	81.3599	-37.1704	13.2446
-0.9683	-0.2261	-0.1886	80.8716	-34.6680	9.8267
-0.9867	-0.2252	-0.1622	83.7402	-28.3813	7.0801
-0.9863	-0.2443	-0.1573	88.6230	-18.8599	5.9814
-0.9778	-0.2549	-0.1486	93.3228	-8.7891	6.0425
-0.9517	-0.2639	-0.1638	97.5952	-0.3052	7.0190
-0.9257	-0.2914	-0.1766	100.0977	4.6997	8.6060
-0.9014	-0.2937	-0.2003	99.8535	7.8125	10.1318
-0.8666	-0.2830	-0.2281	98.3276	7.8735	12.0850
-0.8436	-0.2711	-0.2610	96.1914	4.6387	13.1836
-0.8239	-0.2780	-0.2980	93.8721	1.0376	13.4277
-0.8063	-0.3344	-0.4408	88.8062	-4.4556	12.4512
-0.8665	-0.5131	-0.7546	68.2983	-10.0098	8.4839
-1.0054	-0.8059	-1.0699	12.1460	-2.7466	-1.0986
-1.1122	-0.9586	-1.1301	-88.9282	31.0669	-11.6577
-1.1558	-0.7798	-1.0867	-210.8765	84.7168	-20.2026
-1.1530	-0.5128	-1.2416	-323.6084	132.3242	-34.1187
-1.0990	-0.2430	-1.4182	-431.3354	167.5415	-53.1616
-0.7681	0.0203	-1.5895	-530.0293	183.7769	-69.4580
-0.2190	0.1989	-1.5803	-611.9995	157.7148	-85.9375
0.1724	0.2605	-1.5339	-680.2368	81.8481	-108.5205
0.1083	0.4695	-1.2542	-735.5957	-17.7002	-133.5449
-0.2804	0.8638	-0.9213	-760.4370	-102.4780	-155.1514
-0.8104	0.9685	-0.4738	-752.6855	-133.7280	-142.7612
-1.0226	0.9675	0.1195	-724.4873	-167.0532	-123.1079
-1.2610	1.3448	1.3783	-652.2217	-210.0220	-115.8447
-2.0532	1.2919	1.7054	-495.7275	-242.0044	-83.0078
-2.3667	1.3668	1.6694	-325.8057	-215.3320	-32.8979
-1.9452	1.4827	1.8428	-182.4951	-143.2495	14.8926
-1.5320	1.4166	1.8054	-50.7813	-67.0166	64.4531
-1.3145	1.2965	1.3262	67.3828	-24.2920	109.1919
-1.0717	1.0845	0.8347	152.8931	3.1738	134.9487
-0.9017	0.8539	0.4374	204.1016	26.0010	134.2773
-0.8804	0.5006	-0.0090	234.8022	32.5317	112.3657
-0.8782	0.1576	-0.3673	239.6851	32.1655	82.0313
-0.8774	-0.0900	-0.5321	222.3511	41.1377	50.0488
-0.9098	-0.2886	-0.5945	194.8242	54.6875	22.6440
-0.9568	-0.4425	-0.6001	164.1846	63.6597	7.0190
-0.9574	-0.5344	-0.5824	133.1787	63.5376	3.3569
-0.9430	-0.5552	-0.5350	104.8584	53.6499	7.3853
-1.0039	-0.5029	-0.4592	81.1157	35.3394	15.7471
-1.0623	-0.4274	-0.3981	63.1714	12.8174	26.7334
-1.0771	-0.3428	-0.3455	49.1943	-6.1035	37.0483
-1.0959	-0.2682	-0.2889	38.3301	-17.0898	43.2739
-1.1063	-0.2013	-0.1931	29.2969	-24.1699	48.5229
-1.1179	-0.1409	-0.0654	24.2310	-28.7476	53.6499
-1.1339	-0.0914	0.0339	26.5503	-29.6631	57.2510
-1.1304	-0.0608	0.1021	34.5459	-25.5737	58.5938
-1.1118	-0.0328	0.1516	46.4478	-17.5171	57.8003
-1.0773	-0.0153	0.1763	60.6689	-8.6670	55.1758
-1.0493	-0.0111	0.1792	75.6226	-0.0610	50.9644
-1.0115	-0.0186	0.1648	89.9048	9.7046	46.4478
-0.9564	-0.0344	0.1553	102.2339	20.3247	42.4194
-0.9097	-0.0603	0.1293	113.2813	29.2969	38.5742
-0.8782	-0.0807	0.1011	122.6196	34.3018	34.7900
-0.8678	-0.0923	0.0757	130.4321	35.4004	31.3721
-0.8785	-0.1033	0.0536	137.8784	34.4849	28.8086
-0.9143	-0.1108	0.0369	144.9585	33.6304	27.1606
-0.9349	-0.1151	0.0182	151.4282	34.1187	25.5127
-0.9453	-0.1187	0.0165	157.1045	34.9731	23.9868
-0.9584	-0.1282	0.0156	162.2925	35.2173	24.0479
-0.9315	-0.1382	-0.0056	167.4805	34.6069	25.5127
-0.8782	-0.1554	-0.0294	171.3867	31.5552	27.1606
-0.8584	-0.1779	-0.0448	174.8657	26.8555	28.5645
-0.8727	-0.1875	-0.0653	178.6499	20.3247	28.9307
-0.9037	-0.1879	-0.0929	181.5186	13.4888	27.4658
-0.9171	-0.1815	-0.1145	183.9600	9.8877	23.4985
-0.9270	-0.1853	-0.1244	186.3403	7.9346	17.7612
-0.9918	-0.1848	-0.1261	188.3545	8.6060	11.2305
-1.0388	-0.1764	-0.1382	191.2231	14.4653	5.9204
-1.0222	-0.1764	-0.1427	194.0308	27.0386	2.9297
-0.9919	-0.1869	-0.1713	197.3267	42.1143	0.5493
-0.9353	-0.2048	-0.2120	199.6460	54.5044	-0.2441
-0.8445	-0.2175	-0.2527	198.6694	59.9976	0.3662
-0.7876	-0.2168	-0.2645	195.3735	53.7720	1.2817
-0.7681	-0.2247	-0.2797	193.2983	37.6587	1.7700
-0.8081	-0.2228	-0.2368	191.7725	16.5405	2.1973
-0.8547	-0.2086	-0.2476	191.7725	-5.1880	0.8545
-0.9061	-0.1913	-0.2344	192.0776	-21.1182	-2.9907
-0.9640	-0.1890	-0.2257	193.3594	-31.4941	-5.6763
-1.0161	-0.2008	-0.2806	194.2749	-34.2407	-5.7373
-1.0237	-0.2238	-0.3333	191.4062	-29.4189	-3.1128
-1.0095	-0.2181	-0.3477	184.9365	-18.3105	0.5493
-0.9835	-0.1957	-0.3662	178.5889	-4.5166	4.5776
-0.9191	-0.2054	-0.4008	171.6309	7.9956	8.4229
-0.8322	-0.2931	-0.5447	159.0576	13.3057	11.1084
-0.8097	-0.5002	-0.8209	130.4932	7.6294	12.2681
-0.9755	-0.8015	-1.2087	68.3594	3.4790	10.2539
-1.1810	-0.9908	-1.3660	-41.9922	22.6440	10.3149
-1.2124	-0.8531	-1.2188	-177.5513	64.1479	12.5732
-1.1661	-0.5273	-1.1335	-294.9219	101.6846	2.1362
-1.0427	-0.2751	-1.2924	-392.9443	119.3237	-16.9067
-0.9576	-0.1606	-1.5852	-487.2437	114.0137	-33.5083
-0.7238	0.0054	-1.7886	-583.0078	98.3276	-46.8750
-0.3445	0.2450	-1.8281	-663.2690	75.2563	-61.2183
-0.0244	0.3464	-1.7634	-720.6421	30.2124	-83.2520
-0.0668	0.5662	-1.6384	-767.0898	-34.8511	-107.6660
-0.5103	0.8689	-1.2632	-789.0015	-78.9795	-116.5771
-0.9624	0.8900	-0.7979	-781.6162	-110.4736	-114.9292
-0.7511	1.0201	-0.3760	-763.9771	-134.4604	-143.8599
-0.6770	1.2318	0.5000	-716.1255	-144.6533	-163.6963
-0.9604	1.2791	0.8927	-618.9575	-180.4810	-157.4707
-1.5664	1.7670	1.3357	-509.5215	-206.7261	-131.4697
-2.1893	2.0156	1.8324	-380.5542	-198.7915	-96.3135
-2.3618	1.9778	2.0703	-228.0273	-148.9868	-42.7246
-2.0110	1.8018	1.8802	-73.7305	-83.5571	21.1792
-1.5131	1.5352	1.4158	58.7158	-21.4844	80.5054
-1.1124	1.2693	0.9242	154.6631	20.0806	125.0610
-0.8170	0.9541	0.5347	216.0034	40.5884	151.7334
-0.6580	0.6207	0.1100	252.3193	41.8701	157.0435
-0.6143	0.3319	-0.2262	263.0005	26.5503	145.3247
-0.7738	0.1125	-0.4429	255.5542	9.7046	124.5728
-0.9386	-0.0544	-0.5078	238.2202	6.2866	100.4639
