aX	aY	aZ	gX	gY	gZ	
-0.1313	-0.3054	0.6500	20.9961	-7.1411	4.5166
-0.0835	-0.3076	0.6057	17.6392	-9.1553	4.9438
-0.0110	-0.3103	0.5320	16.9067	-13.2446	4.3945
0.0437	-0.3103	0.4331	17.6392	-16.6626	3.3569
0.0292	-0.3074	0.3179	19.5923	-19.2261	-0.3662
-0.0245	-0.3307	0.1710	19.8975	-16.4795	-4.3945
-0.0549	-0.3644	0.0167	17.2119	-10.8032	-5.6763
-0.0432	-0.3660	-0.1439	7.5684	-2.1973	-5.8594
0.0006	-0.3719	-0.3068	-7.5684	8.0566	-5.6152
0.0109	-0.3156	-0.4590	-26.1230	15.9302	-9.0942
-0.0358	-0.2356	-0.6051	-44.4946	24.9634	-12.5122
-0.0989	-0.1454	-0.7275	-61.6455	35.3394	-13.3667
-0.0922	-0.0188	-0.8120	-79.2847	47.4243	-9.4604
-0.0776	0.0568	-0.8975	-94.3604	58.8379	-1.5259
-0.1141	0.1213	-0.9369	-113.4644	70.3125	8.5449
-0.0935	0.2028	-0.8937	-142.9443	85.2661	18.6157
1.5439	3.7944	3.9995	-92.9565	92.7734	36.4990
3.6522	-1.5918	1.5121	246.8872	-135.8032	-15.5029
-3.9995	-3.9995	-0.2908	204.1016	-168.5791	-23.8037
0.0978	-0.8549	0.4646	-54.4434	68.3594	-36.2549
0.9360	0.5448	1.4005	-141.3574	41.8091	-25.2075
-0.4863	0.0209	1.1143	-94.4824	-21.3623	-0.4883
-0.9733	0.1523	1.0137	-75.3174	-42.5415	-26.9165
-0.5481	0.1608	1.4888	-57.8003	-17.6392	-3.4180
-0.2678	0.0350	1.7062	-35.1563	-3.9673	29.0527
-0.3369	-0.0857	1.6411	-21.7285	2.3193	29.6631
-0.2156	-0.1213	1.5792	-15.2588	9.7046	25.4517
0.0005	-0.2438	1.5215	-7.0190	8.6670	27.4048
0.1083	-0.4771	1.4265	1.5869	4.6997	23.1934
0.1111	-0.5310	1.3029	3.9673	-2.1362	14.2822
0.0907	-0.5225	1.1827	2.1973	-6.1646	5.0049
0.0454	-0.4507	1.1158	-0.9155	-8.6670	-0.1221
-0.0267	-0.3804	1.0873	-3.5400	-11.1084	-2.5635
-0.1010	-0.3177	1.0665	-4.8828	-11.7187	-4.5166
-0.1210	-0.2928	1.0424	-4.6387	-10.9863	-3.7231
-0.1044	-0.2845	1.0328	-6.2866	-10.3760	-1.2207
-0.1002	-0.2418	1.0304	-9.2163	-10.8032	-0.6714
-0.1390	-0.1718	1.0485	-12.8174	-11.9629	-1.8311
-0.1606	-0.1084	1.0687	-13.3057	-13.4277	-1.0986
-0.1610	-0.0781	1.0940	-10.2539	-12.4512	1.2207
-0.1349	-0.0956	1.1461	-5.6763	-10.2539	2.3804
-0.1482	-0.0133	1.2307	-1.5869	-10.5591	4.2114
-0.1558	-0.0730	1.2798	6.3477	-11.0474	4.4556
-0.1405	-0.1648	1.2618	16.4185	-8.9722	6.5308
-0.0829	-0.2157	1.2321	23.4375	-8.3008	7.5073
-0.0680	-0.2610	1.1987	27.0386	-7.5684	5.5542
-0.0756	-0.2689	1.1620	29.1138	-7.8735	2.9907
-0.1003	-0.2878	1.1086	31.1279	-8.6670	0.5493
-0.1154	-0.2997	1.0515	31.6162	-8.1787	-0.9155
-0.1102	-0.2996	1.0034	30.7007	-6.6528	-2.0142
-0.0922	-0.2874	0.9705	28.8086	-5.2490	-3.6621
-0.0728	-0.2729	0.9548	27.2217	-5.7373	-4.3945
-0.0570	-0.2488	0.9517	26.2451	-7.8125	-3.9062
-0.0719	-0.2209	0.9576	27.3438	-11.1084	-4.2725
-0.1018	-0.2229	0.9402	31.8604	-12.5732	-4.8828
-0.1263	-0.2402	0.9067	36.3159	-10.1929	-5.3711
-0.1462	-0.2588	0.8604	39.6729	-5.7373	-4.6997
-0.1523	-0.2861	0.8104	41.5649	-0.8545	-4.2114
-0.1484	-0.3195	0.7766	39.9170	2.9297	-4.2114
-0.1477	-0.3138	0.7726	34.4238	4.2725	-4.0894
-0.1429	-0.2966	0.7797	28.9917	3.1738	-3.1128
-0.1519	-0.2751	0.7958	25.0854	1.9531	-2.9907
-0.1576	-0.2501	0.8163	23.1934	1.0376	-2.0142
-0.1617	-0.2369	0.8253	23.1323	0.7935	-0.1831
-0.1583	-0.2466	0.8232	24.0479	1.1597	1.7090
-0.1483	-0.2627	0.8142	24.4141	1.4648	2.8687
-0.1316	-0.2844	0.8080	23.4375	0.8545	2.8687
-0.1407	-0.2970	0.8094	21.5454	0.1221	1.2817
-0.1520	-0.3138	0.8092	20.0806	-0.4272	-0.6104
-0.1731	-0.3270	0.8121	18.2495	-0.1221	-1.4038
-0.1737	-0.3278	0.8256	15.1367	1.2817	-1.8311
-0.1523	-0.3036	0.8521	12.4512	2.0142	-2.0142
-0.1278	-0.2892	0.8800	11.4746	0.6714	-0.9155
-0.1144	-0.2882	0.8901	12.0239	-1.5259	-1.3428
-0.1179	-0.2789	0.8911	13.7939	-3.8452	-2.3804
-0.1252	-0.2784	0.8851	16.5405	-5.2490	-2.6855
-0.1414	-0.2797	0.8625	19.8364	-5.4321	-2.8076
-0.1475	-0.2997	0.8181	22.8882	-4.1504	-2.8687
-0.1439	-0.3391	0.7526	23.9868	-1.9531	-2.9297
-0.1394	-0.3734	0.6840	21.9727	-0.9155	-3.2959
-0.1216	-0.3876	0.6316	16.7847	-0.6714	-3.9673
-0.0995	-0.3787	0.5886	9.4604	-2.2583	-4.8218
-0.0709	-0.3521	0.5323	2.6855	-5.0659	-5.8594
-0.0552	-0.3104	0.4629	-1.6479	-8.8501	-7.5684
-0.0690	-0.2877	0.3649	-3.1128	-11.4746	-8.7891
-0.0917	-0.2709	0.2362	-3.9062	-11.1084	-9.7046
-0.1061	-0.2957	0.0732	-5.1880	-6.2256	-9.5825
-0.0997	-0.3134	-0.1050	-10.3149	1.4648	-8.9722
-0.0972	-0.3097	-0.2812	-22.4609	10.9863	-10.2539
-0.1027	-0.2990	-0.4694	-40.2832	20.2026	-12.4512
-0.1409	-0.2860	-0.6343	-62.6831	26.1230	-13.5498
-0.2019	-0.2039	-0.7410	-89.7827	33.1421	-13.3667
-0.1984	-0.0431	-0.7823	-118.2861	45.1660	-10.4980
-0.1732	0.1237	-0.7454	-141.8457	62.6221	-6.2866
-0.0880	0.2552	-0.6433	-158.9355	78.4912	3.1738
0.0549	0.3073	-0.5006	-171.8140	86.4868	18.5547
-0.5421	3.9249	3.9995	-114.2578	100.8301	39.0015
3.6687	0.3361	3.6127	284.1797	56.6406	54.5044
-1.1287	-3.9983	-0.1229	339.9048	-138.0615	-3.2349
-1.0773	-2.3436	-0.4703	114.1968	18.2495	-10.4980
0.6415	-0.8254	1.0800	-84.9609	-18.4937	-19.3481
-0.0237	-0.5161	1.2554	-129.5166	-25.2075	-6.7749
-0.6570	-0.0709	1.2728	-139.8315	-48.0347	-31.4331
-0.9231	0.3097	1.6222	-132.2021	-33.1421	-36.3159
-1.0426	0.5677	1.8926	-100.4028	-14.5264	-1.8311
-0.7858	0.3553	1.7625	-52.9785	14.5874	26.0010
-0.2991	0.0758	1.5548	-22.0947	37.5977	38.5742
0.1327	-0.0585	1.5416	-12.3901	36.0107	37.6587
0.2596	-0.2876	1.4569	-4.0894	24.4141	28.5645
0.2615	-0.4943	1.3125	3.9062	14.4653	21.2402
0.3024	-0.5521	1.2146	3.9673	4.9438	16.1133
0.3027	-0.5028	1.1749	-1.7700	-4.0283	9.2773
0.1865	-0.4219	1.1420	-7.6294	-15.0757	2.8076
0.0405	-0.3578	1.0880	-11.1084	-22.1558	-1.6479
-0.0547	-0.3136	1.0356	-13.6719	-23.0103	-3.4180
-0.1038	-0.2607	1.0308	-17.6392	-21.4844	-3.7231
-0.1287	-0.1812	1.0485	-20.5078	-20.4468	-2.5024
-0.1215	-0.1309	1.0380	-18.1885	-20.5078	0.7324
-0.0933	-0.1079	1.0586	-12.3291	-20.8130	4.4556
-0.0455	-0.0713	1.1526	-6.4087	-22.2168	6.3477
-0.0397	-0.0387	1.2085	1.8921	-26.6113	7.0801
-0.1116	-0.0397	1.2719	11.9019	-29.2358	4.3335
-0.1570	-0.1266	1.2660	23.5596	-26.1230	2.9297
-0.1470	-0.1627	1.2317	32.2266	-20.0195	3.6011
-0.1445	-0.1923	1.1835	36.6821	-14.1602	3.3569
-0.1555	-0.2253	1.1353	38.2690	-10.2539	3.4180
-0.1505	-0.2183	1.0974	37.9639	-10.3760	4.0894
-0.1399	-0.2168	1.0583	38.3911	-11.7187	4.4556
-0.1327	-0.2300	1.0179	39.8560	-13.3667	4.1504
-0.1288	-0.2489	0.9841	41.0156	-15.0757	3.9673
-0.1289	-0.2594	0.9393	40.9546	-16.3574	3.7842
-0.1107	-0.2595	0.9041	40.7104	-17.2729	3.2959
-0.1140	-0.2677	0.8788	39.1846	-17.5171	2.0752
-0.1425	-0.2699	0.8632	36.1938	-16.9678	1.1597
-0.1577	-0.2612	0.8623	32.7759	-14.1602	0.9766
-0.1604	-0.2551	0.8636	29.9683	-8.9111	0.2441
-0.1464	-0.2451	0.8682	27.9541	-3.7231	-0.7324
-0.1450	-0.2466	0.8763	27.3438	-0.8545	-0.7935
-0.1359	-0.2605	0.8860	27.1606	-0.6714	-0.0610
-0.1411	-0.2502	0.8862	26.9165	-3.3569	1.0376
-0.1626	-0.2518	0.8721	27.8931	-6.1035	2.0752
-0.1705	-0.2688	0.8529	30.0293	-6.5308	3.2349
-0.1608	-0.2749	0.8373	31.5552	-5.0659	4.7607
-0.1453	-0.2861	0.8119	32.9590	-2.4414	4.8218
-0.1205	-0.3112	0.7903	33.0200	0.2441	4.8828
-0.1007	-0.3199	0.7939	30.7617	1.4038	4.5776
-0.0831	-0.3040	0.8130	27.7710	2.1973	2.5635
-0.0887	-0.3105	0.8308	26.5503	1.7090	1.0376
-0.1104	-0.3193	0.8578	24.9634	0.7935	-0.3662
-0.1309	-0.3071	0.8744	23.2544	-0.3662	-1.8921
-0.1682	-0.3048	0.8716	21.9116	-0.7935	-3.1738
-0.1993	-0.2966	0.8687	22.2168	-2.9297	-1.5259
-0.1991	-0.2976	0.8579	21.7896	-3.3569	0.2441
-0.1996	-0.2998	0.8286	24.1089	-6.5308	2.8076
-0.1948	-0.3223	0.7875	23.2544	-5.9204	2.6855
-0.1775	-0.3270	0.7454	23.7427	-7.3242	3.5400
-0.1572	-0.3302	0.7073	20.1416	-5.4321	1.9531
-0.1458	-0.3257	0.6659	19.2871	-5.6763	3.3569
-0.1317	-0.3324	0.6056	18.7378	-8.7280	2.0142
-0.1300	-0.3347	0.5305	16.9678	-8.5449	0.8545
-0.1222	-0.3424	0.4401	15.1367	-8.9111	0.4272
-0.0791	-0.3601	0.3271	12.6953	-9.4604	0.1831
-0.0188	-0.3981	0.1893	9.2163	-9.8877	0.1221
0.0554	-0.4254	0.0165	4.1504	-11.4746	-0.5493
0.1047	-0.4122	-0.1907	-2.0142	-13.3667	-2.3193
0.1066	-0.3938	-0.4240	-10.6201	-12.0850	-7.4463
0.0709	-0.3853	-0.6675	-24.7192	-4.8218	-15.4419
-0.0186	-0.3582	-0.8813	-46.1426	7.3242	-22.4609
-0.1000	-0.2832	-1.0077	-74.0967	24.8413	-25.7568
-0.1462	-0.1450	-1.0206	-106.2012	47.7905	-25.6958
-0.1398	0.0460	-0.9340	-134.6436	70.4956	-18.4326
-0.0901	0.1978	-0.7937	-157.4097	90.0269	-7.9346
-0.0216	0.3149	-0.6298	-171.2036	99.9146	4.6387
-0.5846	1.2965	3.9762	-175.3540	106.5674	15.6860
0.5228	3.7589	3.9995	122.4976	173.4009	51.8799
2.1498	-3.9995	1.4995	342.2852	-204.9561	15.3198
-3.4802	-2.9740	-1.5378	213.6841	5.3711	-4.2725
0.9802	-1.0540	0.5526	-49.9878	35.5835	-34.9731
0.7783	-0.2573	1.5199	-135.2539	-9.2773	-16.8457
-0.5548	-0.2444	1.1893	-137.4512	-59.2651	-19.7754
-0.8915	0.0808	1.4368	-135.0708	-44.3115	-53.3447
-0.8223	0.4602	1.8364	-115.4175	-24.5972	-22.2778
-0.7251	0.3453	1.9133	-74.4019	-5.4321	18.1885
-0.4687	0.0797	1.6780	-40.4053	13.9771	26.4282
-0.1051	0.0061	1.5864	-26.8555	19.0430	23.6206
0.1107	-0.1248	1.5663	-17.0288	13.4888	19.7144
0.1891	-0.3844	1.4152	-1.4648	7.5684	17.1509
0.2145	-0.5151	1.2561	8.1787	-0.6714	12.8784
0.2096	-0.5217	1.1860	9.3994	-7.9956	5.1270
0.1406	-0.4856	1.1381	6.9580	-15.5029	-0.5493
0.0200	-0.4625	1.0883	5.0049	-20.3857	-3.6011
-0.0658	-0.4272	1.0416	2.8076	-20.5688	-6.0425
-0.1049	-0.3912	1.0089	-1.0376	-17.2729	-6.8970
-0.1342	-0.3508	1.0089	-5.1880	-13.6719	-6.4697
-0.1447	-0.2881	1.0137	-10.3760	-11.7798	-7.0801
-0.1190	-0.2189	1.0292	-14.7095	-11.2915	-6.2256
-0.1086	-0.1462	1.0649	-17.5171	-13.7939	-4.3335
-0.1252	-0.0775	1.0994	-16.7236	-15.8081	-2.1973
-0.1022	-0.0406	1.1342	-11.1084	-16.1133	-0.6104
-0.1265	-0.0146	1.2177	-3.8452	-17.2119	0.1831
-0.1824	0.0177	1.2761	3.7842	-18.8599	0.3052
-0.2246	-0.0859	1.2649	16.1743	-15.8691	2.0752
-0.2139	-0.1636	1.2202	25.7568	-10.9253	4.9438
-0.1573	-0.1884	1.1801	29.3579	-5.6763	5.8594
-0.1123	-0.2137	1.1365	30.3345	-2.8076	5.7983
-0.1005	-0.2322	1.1017	30.1514	-2.9907	4.3335
-0.1018	-0.2292	1.0822	28.5645	-4.1504	2.1973
-0.1151	-0.2126	1.0695	27.1606	-5.6763	0.0610
-0.1265	-0.2003	1.0554	27.4658	-5.8594	-1.6479
-0.1182	-0.2152	1.0436	28.9307	-6.2256	-1.7700
-0.1051	-0.2187	1.0353	30.2124	-7.0801	-1.6479
-0.1014	-0.2214	1.0150	32.2876	-8.1177	-2.0752
-0.1169	-0.2428	0.9941	35.5225	-8.9722	-2.7466
-0.1387	-0.2560	0.9644	37.2314	-7.8125	-3.1738
-0.1418	-0.2634	0.9305	39.0625	-5.8594	-3.2959
-0.1390	-0.2889	0.8950	39.7339	-2.1362	-3.4180
-0.1355	-0.3016	0.8630	38.2080	1.8921	-3.6621
-0.1244	-0.3135	0.8339	35.8887	5.1880	-3.4180
-0.1183	-0.3187	0.8289	33.5693	5.2490	-3.6621
-0.1144	-0.3077	0.8315	31.1279	5.2490	-3.4180
-0.1227	-0.2858	0.8463	29.6021	3.9673	-4.2114
-0.1331	-0.2781	0.8489	31.0669	1.5869	-4.2725
-0.1299	-0.2837	0.8562	33.1421	1.4038	-3.6621
-0.1176	-0.3115	0.8638	35.1563	-0.7324	-2.5024
-0.1045	-0.3246	0.8623	35.5835	-1.7090	-1.9531
-0.1201	-0.3397	0.8466	34.6680	-1.5869	-3.8452
-0.1493	-0.3463	0.8322	35.0342	-2.7466	-4.3945
-0.1716	-0.3422	0.8121	33.0811	0.1221	-6.1035
-0.1887	-0.3386	0.7864	33.7524	-0.5493	-6.1035
-0.1810	-0.3573	0.7596	30.7007	2.5635	-6.8970
-0.1635	-0.3401	0.7361	27.8931	2.3804	-6.7749
-0.1440	-0.3381	0.7112	25.3296	1.3428	-7.2021
-0.1078	-0.3254	0.6884	23.7427	-1.6479	-6.9580
-0.0873	-0.3124	0.6709	22.7661	-6.3477	-7.0190
-0.1047	-0.3008	0.6415	23.1323	-11.2915	-8.0566
-0.1167	-0.2961	0.5931	24.9634	-15.0146	-9.5825
-0.1416	-0.3011	0.5150	27.8320	-18.2495	-11.8408
-0.1599	-0.3499	0.4093	26.9165	-14.8315	-13.2446
-0.1460	-0.3774	0.3010	22.4609	-10.1929	-10.4370
-0.1040	-0.3763	0.2018	17.0898	-10.6812	-8.7280
-0.0513	-0.3566	0.1144	7.8735	-8.9722	-10.0708
0.0029	-0.3297	0.0190	1.3428	-10.3149	-10.5591
0.0375	-0.3116	-0.1093	-4.9438	-10.1318	-14.9536
0.0425	-0.2737	-0.2581	-10.3149	-11.3525	-18.7378
0.0192	-0.2067	-0.4225	-18.7378	-10.1929	-24.5361
-0.0223	-0.1826	-0.6306	-26.4282	-5.3101	-27.2217
-0.1042	-0.2030	-0.8616	-37.3535	1.0986	-26.6724
-0.2046	-0.2379	-1.0669	-60.3027	15.1367	-19.1650
-0.2913	-0.1826	-1.1697	-97.1680	34.0576	-9.6436
-0.2839	0.0092	-1.1124	-142.3340	60.3027	0.2441
-0.1797	0.3212	-0.8990	-183.7769	87.8906	12.0239
-0.0222	0.6656	0.4541	-207.2754	107.6660	24.6582
-0.8462	3.9995	3.9995	-6.1646	226.5015	61.5845
3.9995	-3.9995	2.7466	278.3813	-79.4678	40.1611
-3.9995	-3.0721	-0.4749	215.0269	-228.3325	-1.2207
-0.6783	-1.2921	-0.0001	6.5918	80.2612	-42.1143
1.4761	-0.3866	1.5073	-121.2158	77.9419	-33.9355
-0.0709	-0.1504	1.2471	-106.5674	15.5640	-8.2397
-0.8284	-0.0559	1.1656	-98.8159	-42.9688	-44.7998
-0.7257	0.0750	1.6672	-85.3271	-26.2451	-30.6396
-0.5248	0.1117	1.8779	-65.4907	-7.8125	5.4321
-0.4954	-0.0132	1.7488	-45.8984	5.6763	16.9678
-0.3311	0.0294	1.6406	-33.2031	13.1226	18.7378
-0.0806	-0.1255	1.5540	-19.1650	14.7705	22.7661
0.0884	-0.3859	1.4301	-4.6997	9.5825	24.1089
0.0791	-0.4575	1.3408	1.9531	2.1362	17.0898
0.1401	-0.4843	1.2899	6.4697	-2.0752	10.4980
0.1454	-0.4805	1.2213	9.2163	-6.7139	5.6763
0.0719	-0.4709	1.1533	9.3994	-11.4746	0.3052
0.0082	-0.4409	1.1075	7.9346	-14.2212	-3.8452
-0.0079	-0.4022	1.0721	5.4321	-16.1743	-6.1646
-0.0289	-0.3702	1.0397	1.7700	-19.6533	-7.9956
-0.0719	-0.3298	1.0278	-1.8311	-23.2544	-10.1929
-0.1108	-0.2681	1.0199	-3.9062	-25.8789	-11.4136
-0.1108	-0.2189	1.0273	-4.0283	-28.5034	-11.1694
-0.1031	-0.1469	1.0742	-3.5400	-30.2734	-11.4746
-0.0900	-0.0947	1.1176	1.4648	-33.8745	-9.6436
-0.1234	-0.1538	1.1018	11.2915	-37.9639	-7.1411
-0.1509	-0.1322	1.0721	16.5405	-41.1987	-7.8735
-0.2386	-0.0872	1.0651	19.8364	-40.7104	-7.6294
-0.3497	-0.0948	1.1346	22.8882	-35.4004	-5.3101
-0.3873	-0.1718	1.0962	30.7007	-21.4844	0.1221
-0.3098	-0.2096	1.0679	35.8276	-6.8359	4.8218
-0.2067	-0.2434	1.0444	37.6587	1.5259	7.6904
-0.1360	-0.2657	1.0331	37.7197	2.7466	7.7515
-0.1127	-0.2788	1.0234	37.2314	-2.0142	5.5542
-0.1344	-0.2867	1.0135	36.4990	-8.1177	2.5635
-0.1962	-0.2753	1.0090	37.1704	-13.3057	0.6104
-0.2460	-0.2717	1.0033	38.6353	-14.7705	0.1831
-0.2709	-0.2798	0.9962	40.0391	-11.1694	0.8545
-0.2632	-0.3005	0.9750	41.1377	-4.9438	2.8076
-0.2323	-0.3162	0.9475	41.0156	1.7700	4.4556
-0.1968	-0.3070	0.9312	40.2222	5.4932	5.2490
-0.1705	-0.3087	0.9171	39.4287	6.8970	4.2114
-0.1511	-0.3141	0.9061	38.7573	6.1646	3.2349
-0.1357	-0.3138	0.8950	38.0859	3.2959	2.8076
-0.1233	-0.3219	0.8711	38.5132	-0.3052	2.1362
-0.1218	-0.3514	0.8467	39.2456	-3.5400	1.7090
-0.1302	-0.3610	0.8323	38.4521	-5.4321	0.7935
-0.1362	-0.3674	0.8186	37.1704	-5.9204	-1.2207
-0.1423	-0.3732	0.8093	36.1328	-5.0659	-2.6855
-0.1619	-0.3833	0.8025	34.4849	-3.9062	-3.1738
-0.1610	-0.3898	0.7898	31.8604	-1.6479	-3.5400
-0.1626	-0.3728	0.7781	28.5645	0.0000	-3.4790
-0.1525	-0.3508	0.7709	25.6348	0.1831	-4.4556
-0.1390	-0.3324	0.7576	24.2310	-1.4648	-5.0049
-0.1349	-0.3313	0.7249	23.9868	-4.9438	-4.8218
-0.1339	-0.3466	0.6799	23.7427	-10.2539	-5.1270
-0.1427	-0.3595	0.6227	22.3999	-15.1367	-5.7373
-0.1547	-0.3525	0.5745	19.1650	-19.5923	-5.5542
-0.1858	-0.3289	0.5310	14.7095	-21.0571	-5.7983
-0.2144	-0.3176	0.4773	11.9019	-19.5313	-5.7373
-0.2091	-0.3130	0.3992	10.5591	-16.6016	-4.8218
-0.1586	-0.3113	0.2998	7.6904	-10.5591	-3.7842
-0.0845	-0.3279	0.1816	4.3945	-5.9814	-2.0752
-0.0187	-0.3209	0.0309	0.6714	-2.9907	-1.1597
0.0227	-0.3096	-0.1530	-0.5493	-5.2490	0.6104
0.0017	-0.3104	-0.3894	-3.4790	-5.6763	-0.6714
-0.0752	-0.3574	-0.6617	-14.8315	4.0894	-2.8076
-0.1328	-0.4005	-0.9144	-38.8184	23.5596	-5.2490
-0.1345	-0.3531	-1.0574	-76.7822	47.8516	-8.3008
-0.1089	-0.1703	-1.0746	-118.1030	67.9932	-8.4229
-0.0789	0.0437	-1.0038	-150.8179	77.9419	-3.9062
-0.0601	0.1619	-0.9197	-176.2695	86.6699	2.6855
-0.0223	0.2391	-0.8591	-193.5425	93.9331	11.1694
-0.6198	1.3698	3.9995	-196.7163	114.9292	14.8926
3.9995	1.1925	3.9995	44.0063	64.8193	-21.3623
-2.9379	-2.0750	1.6467	175.2930	-394.2261	-80.8716
-3.4401	-2.9337	-1.0609	155.2124	15.5640	43.2739
1.8384	-0.7118	0.4969	-40.9546	131.9580	-33.5083
1.1672	0.1456	1.1772	-126.8921	34.5459	-26.7334
-1.0947	0.2861	1.3423	-131.2866	-77.9419	-22.7661
-1.4277	0.0563	1.5240	-95.3979	-46.6309	-36.9263
-0.6656	0.0852	1.6996	-66.8335	-3.7231	-3.5400
-0.5619	0.2288	1.7878	-54.3213	9.0332	23.5596
-0.6434	0.1613	1.6921	-37.9639	19.8364	25.6348
-0.3896	0.0905	1.5447	-22.2778	30.2124	25.4517
-0.1204	-0.0142	1.4023	-9.5825	29.4189	28.1982
0.0518	-0.2440	1.3459	1.6479	23.3154	26.6113
0.1641	-0.3701	1.2461	10.6201	11.5356	20.6299
0.1577	-0.4445	1.1589	15.5029	2.2583	14.4043
0.1399	-0.4586	1.0927	17.1509	-3.7842	9.5215
0.0590	-0.4630	1.0538	16.6016	-8.5449	4.5166
-0.0592	-0.4390	1.0265	14.7095	-10.8643	0.4883
-0.1577	-0.3958	1.0063	12.1460	-10.4980	-2.3193
-0.2072	-0.3619	0.9875	8.9722	-6.5308	-3.6011
-0.2217	-0.3090	0.9794	4.9438	-2.2583	-4.7607
-0.2288	-0.2467	1.0009	1.6479	0.8545	-4.5166
-0.1857	-0.2002	1.0173	0.9155	0.6714	-2.8687
-0.1086	-0.2053	1.0272	2.5635	-1.2817	-0.0610
-0.0667	-0.2174	1.0283	2.8687	-3.8452	0.8545
-0.0383	-0.2279	1.0488	2.0752	-7.5684	0.9766
-0.0208	-0.2900	1.0747	1.8921	-13.4888	0.3052
-0.0913	-0.1687	1.0695	1.9531	-24.5361	2.9297
-0.1738	-0.1115	1.1810	0.9155	-29.9072	2.4414
-0.2131	-0.1638	1.2095	9.9487	-24.1089	0.6104
-0.2241	-0.2021	1.1943	20.3247	-14.0991	1.9531
-0.1736	-0.2325	1.1711	27.8931	-5.0659	2.6245
-0.1306	-0.2606	1.1442	31.9214	0.4272	1.7090
-0.1219	-0.2799	1.1149	34.0576	0.3662	0.0610
-0.1251	-0.2932	1.0878	33.5083	-3.0518	-1.5869
-0.1272	-0.2976	1.0739	31.7383	-7.1411	-2.9907
-0.1417	-0.2935	1.0697	29.4800	-10.7422	-4.3945
-0.1642	-0.2803	1.0673	28.3203	-13.4888	-6.1035
-0.1787	-0.2830	1.0431	28.6865	-14.3433	-7.2632
-0.1995	-0.2837	1.0127	29.9072	-14.1602	-7.2632
-0.2240	-0.2843	0.9960	31.1279	-13.4277	-6.4697
-0.2252	-0.2667	0.9755	31.9214	-11.1084	-6.4697
-0.2164	-0.2539	0.9470	34.3628	-8.7891	-4.9438
-0.2074	-0.2772	0.9031	38.0859	-8.6670	-2.9907
-0.2015	-0.3018	0.8575	39.9780	-8.3008	-1.8311
-0.1892	-0.3164	0.8243	39.1846	-7.5684	-1.0986
-0.1816	-0.3196	0.8145	37.3535	-6.5308	-0.3052
-0.1707	-0.3215	0.8076	35.4004	-4.6997	-0.3052
-0.1653	-0.3257	0.8102	33.8135	-3.1738	-0.6714
-0.1687	-0.3256	0.8204	31.3721	-1.3428	-1.4038
-0.1727	-0.3112	0.8253	29.0527	0.6104	-2.5024
-0.1760	-0.3035	0.8262	28.5645	1.1597	-3.0518
-0.1608	-0.3041	0.8229	28.8696	1.0986	-2.3193
-0.1440	-0.3019	0.8142	30.5786	-3.0518	-1.6479
-0.1588	-0.3066	0.7939	32.7148	-8.2397	-1.1597
-0.1917	-0.3115	0.7567	32.5928	-10.9863	-3.4790
-0.2197	-0.3170	0.7135	32.9590	-11.9629	-2.5024
-0.2323	-0.3240	0.6631	31.7383	-11.1694	-2.6245
-0.2262	-0.3295	0.6213	28.9307	-6.8970	-0.7324
-0.2114	-0.3212	0.5825	25.5737	-5.3711	-0.9766
-0.1949	-0.3257	0.5370	18.7988	-0.0610	-1.9531
-0.1610	-0.3263	0.4928	15.1978	-0.7935	-0.7935
-0.1340	-0.3179	0.4553	9.5215	-1.8311	-2.0142
-0.1171	-0.3148	0.4066	6.5918	-4.3945	-1.3428
-0.0886	-0.3331	0.3392	4.3945	-8.9722	-1.5869
-0.0638	-0.3395	0.2611	1.2817	-12.4512	-1.1597
-0.0746	-0.3510	0.1653	-3.3569	-13.4277	-2.6245
-0.1042	-0.3672	0.0658	-10.0098	-12.7563	-3.7842
-0.1379	-0.3478	-0.0248	-19.8975	-7.5684	-3.9673
-0.1281	-0.2996	-0.1229	-32.8369	1.3428	-6.4087
-0.0916	-0.2511	-0.2520	-43.9453	11.4746	-7.5073
-0.0619	-0.2213	-0.4054	-55.4810	20.5078	-10.4980
-0.0665	-0.2119	-0.5577	-69.5801	28.0151	-13.6719
-0.0656	-0.1787	-0.7196	-88.5010	33.5083	-14.4653
-0.0951	-0.1542	-0.8511	-111.9995	38.0249	-11.1694
-0.1104	-0.1144	-0.9102	-140.8691	47.9736	-5.9814
-0.0922	0.0216	-0.8540	-174.6216	65.6128	-3.2349
-0.0178	0.2900	-0.3098	-204.8340	90.2710	-0.0610
0.7809	3.9879	3.9995	-114.9292	121.7651	23.0103
3.5516	-1.7078	3.5333	183.2275	-64.0259	6.2866
-3.7930	-3.2654	0.5029	195.9229	-179.5044	11.0474
-1.0378	-1.6223	-0.3191	41.6870	66.5283	-11.9629
1.4143	-0.0587	1.1835	-111.0840	78.6743	-23.0103
0.5293	0.2750	1.6550	-131.6528	-13.6108	-10.8643
-1.1931	0.2599	1.5189	-102.4780	-72.0825	-34.1187
-1.4442	0.1881	1.6378	-64.1479	-38.7573	-31.3721
-0.7924	0.3828	2.0546	-37.0483	-8.6060	13.9160
-0.5348	0.2013	2.0458	-10.0098	4.3945	40.5273
-0.3936	-0.2026	1.6879	10.8643	14.2822	37.4146
-0.1842	-0.2966	1.4956	12.0239	19.4702	28.6255
0.0560	-0.3870	1.4374	10.4370	18.3716	25.1465
